"Employbl Company ID","Company Name","Website","Address 1","City","State","Zip","Latitude","Longitude","Company Description","Thumbnail URL"
1017,"LeapYear","leapyear.io","2809 Telegraph Ave STE 206","Berkeley","CA",94705,37.859214,-122.258919,"LeapYear is the world’s first platform for differentially private reporting, analytics and machine learning.  We enable enterprises across highly regulated industries to safely create value from their most sensitive datasets.",
1018,"Lightspeed Venture Partners","","2200 Sand Hill Road","Menlo Park","CA",94025,37.422774,-122.199215,"",
1019,"Lucasfilm","lucasfilm.com","1110 O'Reilly Ave","San Francisco","CA",94129,37.800434,-122.450001,"Founded in 1971, Lucasfilm is one of the world's leading entertainment companies and home to the legendary Star Wars and Indiana Jones franchises.",
1020,"Makena Capital Management","","2755 Sand Hill Road","Menlo Park","CA",94025,37.419515,-122.209543,"",
1021,"Matchpoint Solutions","matchps.com","3875 Hopyard Rd #325","Pleasanton","CA",94588,37.684027,-121.902240,"MatchPoint Solutions leverages best business and technology practices along with experience and known methodologies to help clients make the right business decisions. From strategy to execution, our disciplined yet flexible approach starts and ends with our clients interest as the number one priority",
1022,"Mayfield Fund","","2484 Sand Hill Road","Menlo Park","CA",94025,37.423162,-122.205333,"",
1023,"Menlo Ventures","","2884 Sand Hill Road","Menlo Park","CA",94025,37.421944,-122.215130,"",
1024,"Mentor Graphics","mentor.com","46871 Bayside Pkwy","Fremont","CA",94538,37.479393,-121.942169,"Mentor, a Siemens Business is a US-based electronic design automation multinational corporation for electrical engineering and electronics. The company was founded in 1981 and sold to Siemens in 2017",
1025,"Mohr Davidow Ventures","","3000 Sand Hill Road","Menlo Park","CA",94025,37.423590,-122.221003,"",
1026,"Morgenthaler","","2710 Sand Hill Road","Menlo Park","CA",94025,37.421583,-122.208924,"",
1027,"New Enterprise Associates","","2855 Sand Hill Road","Menlo Park","CA",94025,37.419767,-122.213590,"",
1028,"Nexus Venture Partners","","2200 Sand Hill Road","Menlo Park","CA",94025,37.422774,-122.199215,"",
1029,"Noyo","gonoyo.com",,"San Francisco","CA",,37.774929,-122.419415,"Noyo is building the digital infrastructure to bring health insurance enrollment into the modern era. Noyo replaces today’s manual data entry and cumbersome legacy systems with a powerful API platform that enables faster, more accurate data exchange between health insurance platforms and their carrier partners. ",
1030,"Onset Ventures","","2400 Sand Hill Road","Menlo Park","CA",94025,37.423485,-122.203901,"",
1031,"Parabola","parabola.io","228 Grant Ave 4th floor","San Francisco","CA",94108,37.789151,-122.405004,"Hand off your routine data tasks by describing them in Parabola. Build once, reuse infinitely. Sign up for free.",
1032,"Procore Technologies","procore.com","1141 HARBOR BAY PKWY #260","Alameda","CA",94502,37.727646,-122.231974,"The all-in-one construction management software built to help you finish quality projects—safely, on time, and within budget.",
1033,"Relay Ventures","","3000 Sand Hill Road","Menlo Park","CA",94025,37.423590,-122.221003,"",
1034,"Seagate","seagate.com","10200 S De Anza Blvd","Cupertino","CA",95014,37.320788,-122.031617,"For 40 years, Seagate has enabled exponential data growth with breakthrough hard drives, solid state drives, systems, and recovery services",
1035,"Sequoia Capital","sequoiacap.com","3000 Sand Hill Road","Menlo Park","CA",94025,37.423590,-122.221003,"We help the daring build legendary companies from idea to IPO and beyond.",
1036,"ServiceMax","servicemax.com","4450 Rosewood Dr #200","Pleasanton","CA",94588,37.697023,-121.883922,"ServiceMax is a global leader in field service management, offering cloud-based software tools that improve the productivity of complex, equipment-centric service execution. Enterprise companies across the globe have turned to ServiceMax to help them keep the world running.",
1037,"Shasta Ventures","shastaventures.com","2440 Sand Hill Road","Menlo Park","CA",94025,37.422654,-122.203971,"Shasta is an early stage investor in enterprise, consumer, and emerging platform companies building products that change the way we live and work.",
1038,"Sierra Ventures","","2884 Sand Hill Road","Menlo Park","CA",94025,37.421944,-122.215130,"",
1039,"Silver Lake Partners","","2775 Sand Hill Road","Menlo Park","CA",94025,37.417814,-122.210348,"",
1040,"SmartZip","smartzip.com","4450 Rosewood Dr #300","Pleasanton","CA",94588,37.697023,-121.883922,"SmartZip Predictive Marketing uses big data and scientific analysis to predict which homeowners are most likely to sell their home. SmartZip gives real estate professionals an edge over their competition. When applied to a sophisticated marketing automation platform, agents can focus all of their time building relationships with their target homeowners and less time worrying about consistent marketing.",
1041,"Sofinnova Ventures","","3000 Sand Hill Road","Menlo Park","CA",94025,37.423590,-122.221003,"",
1042,"Storm Ventures","stormventures.com","3000 Sand Hill Road Building 4 Suite 210","Menlo Park","CA",94025,37.423590,-122.221003,"Storm Ventures is a Silicon Valley based VC firm focused on Building Enterprise Leaders – as the first or early investor.  Storm’s current enterprise software investments include Algolia, AtScale, Digital Shadows, Engagio, Guidespark, MobileIron, Pipedrive, RedLock, Swiftstack and Talkdesk. Storm was the first or early investor in Airespace (Cisco), Cellfire (Catalina), Com2uS (KOSDAQ IPO), EchoSign (Adobe), Kidaro (Microsoft), iML (Taiwan IPO/Exar), Marketo (IPO/Vista), Metacloud (Cisco), Sandforce (LSI) and Sierra Monolithics (Semtech).",
1043,"Tempo Automation","tempoautomation.com","2460 Alameda St","San Francisco","CA",94103,37.768627,-122.409650,"Tempo’s US-based software-driven smart factory merges data, analytics, and automation to deliver new levels of speed, quality, and insights essential for rapid prototyping in hardware development environments. Get complex printed circuit board assemblies in days, not weeks.",
1044,"The Blackstone Group","","2494 Sand Hill Road","Menlo Park","CA",94025,37.422068,-122.203026,"",
1045,"The Westly Group","","2200 Sand Hill Road","Menlo Park","CA",94025,37.422774,-122.199215,"",
1046,"ThinkHR","thinkhr.com","4637 Chabot Dr #200","Pleasanton","CA",94588,37.692439,-121.900639,"HR knowledge solutions combining the best of human expertise, technology, and content to reduce risk, drive efficiencies, and resolve people-related issues – People Risk Management.",
1047,"Trinity Ventures","","3000 Sand Hill Road Building 4 Suite 160","Menlo Park","CA",94025,37.423590,-122.221003,"",
1048,"TriplePoint Capital","triplepointcapital.com","2755 Sand Hill Road","Menlo Park","CA",94025,37.419515,-122.209543,"We serve venture capital-backed companies around the world and at every stage of development with our debt and equity financing solutions",
1049,"U.S. Venture Partners","","2735 Sand Hill Road","Menlo Park","CA",94025,37.419632,-122.209057,"",
1050,"WorkPatterns","workpatterns.com",,"San Francisco","CA",,37.774929,-122.419415,"WorkPatterns creates shared workspaces for your recurring meetings that allow participants to add discussion topics, assign action items and due dates.",
1051,"Zerodown","Zerodown.com","109 Stevenson Street Floor 6","San Francisco","CA",94105,37.788595,-122.400989,"ZeroDown is creating a new pathway to homeownership in the Bay Area. Enjoy the benefits of owning with the flexibility of renting",
1052,"Quizlet","quizlet.com","501 2nd St #500","San Francisco","CA",94107,37.783226,-122.392790,"Quizlet is a leading consumer learning brand that builds learning tools to inspire and empower students and teachers. Our team is already supporting a user base of over 50 million active users a month. We're also among the top 20 U.S. websites and top education apps for iOS and Android - and it's only the beginning",
1053,"Auth0","auth0.com","10800 NE 8th St #700","Bellevue","WA",98004,47.617820,-122.195861,"Identity is Complex. Deal with it.",
1054,"Atlassian","atlassian.com","350 Bush St","San Francisco","CA",94104,37.791008,-122.403322,"Millions of users globally rely on Atlassian products every day for improving software development, project management, collaboration, and code quality.",
1055,"1528 Webster","1528webster.com","1528 Webster St","Oakland","CA",94612,37.804745,-122.267597,"A creative community of startups, agencies, freelancers, and mentors sharing a passion for innovation.",
1056,"Convex","convexbuilt.com","300 Brannan St Suite 501","San Francisco","CA",94107,37.781819,-122.392524,"Easy-to-use software and powerful data to help commercial contractors win the service game.",
1057,"Descript","descript.com","385 Grove St","San Francisco","CA",94118,37.777746,-122.422654,"Descript is a next generation digital media platform that offers a new \"engine\"​ that lets you edit audio by editing text (instead of waveforms).",
1058,"Dokkio","dokkio.com","1 Waters Park Dr #103","San Mateo","CA",94403,37.551425,-122.291173,"Dokkio gives your team an intelligent way to organize, find, understand, and collaborate on the files your team uploads and shares. When connected to Dropbox, Google Drive, Gmail, Slack, or Box, Dokkio automatically",
1059,"DuckDuckGo","duckduckgo.com","20 Paoli Pike","Paoli","PA",19301,40.041099,-75.486881,"Tired of being tracked online? We can help.",
1060,"HackerRank","hackerrank.com","700 E El Camino Real #300","Mountain View","CA",94041,37.377584,-122.064086,"Join over 7 million developers. Practice coding, prepare for interviews, and get hired.",
1061,"Hivemapper","hivemapper.com","1801 Murchison Dr UNIT 128","Burlingame","CA",94010,37.593663,-122.388098,"Hivemapper is a software product for building fresh maps that see changes in the physical world from nothing more than video.",
1062,"Joro","joro.tech","1528 Webster St","Oakland","CA",94612,37.804745,-122.267597,"Track your carbon footprint. Find your carbon type. Build sustainable habits to improve your carbon footprint through challenges and carbon offsets.",
1063,"Klarity Law","tryklarity.com","418 Pierce St","San Francisco","CA",94117,37.774146,-122.433904,"Klarity uses Artificial Intelligence to review sales contracts under your company legal policy. Klarity pulls contracts from your emails and databases and returns them reviewed in a Word format with annotations and redlines along with a summary. Your company experiences accelerated sales and higher compliance without having to think of contract review anymore.",
